date,weather,dealer_orders,dtc_orders,total_orders,purchase_orders_received,purchase_units_received,purchase_orders_created,purchase_units_ordered,total_on_hand_units,total_available_units,out_of_stock_skus,sales_orders,customer_count,booked_revenue,requested_units,fulfilled_units,backordered_units,fulfilled_revenue,service_level,backorder_rate
2025-09-16,Sunny,19,8,27,3,181,1,64,6495,6495,34,27,15,452704.06,156,100,56,299516.62,0.6410256410256411,0.358974358974359
2025-09-17,Sunny,21,8,29,3,186,6,373,6517,6517,33,29,17,719803.8,227,164,63,526049.82,0.7224669603524229,0.2775330396475771
2025-09-18,Sunny,18,10,28,3,191,0,0,6605,6605,32,28,16,436669.32,144,103,41,316614.67,0.7152777777777778,0.2847222222222222
2025-09-19,Sunny,15,11,26,0,0,2,123,6497,6497,34,26,13,559927.05,173,108,65,353947.56,0.6242774566473989,0.37572254335260113
2025-09-20,Sunny,6,12,18,0,0,2,120,6443,6443,34,18,6,224133.13,69,54,15,172679.65,0.782608695652174,0.21739130434782608
2025-09-21,Sunny,2,14,16,2,121,0,0,6546,6546,33,16,3,115757.14,29,18,11,70682.62,0.6206896551724138,0.3793103448275862
2025-09-22,Sunny,18,9,27,3,191,2,123,6607,6607,32,27,16,503724.16,163,130,33,400321.7,0.7975460122699386,0.20245398773006135
2025-09-23,Sunny,20,9,29,3,186,1,60,6677,6677,30,29,17,510985.29,165,116,49,365918.10000000003,0.703030303030303,0.296969696969697
2025-09-24,Sunny,21,10,31,2,127,2,121,6680,6680,31,31,17,530929.51,165,124,41,395097.72000000003,0.7515151515151515,0.24848484848484848
2025-09-25,Sunny,16,10,26,1,66,2,120,6651,6651,32,26,13,428750.31,142,95,47,291992.32,0.6690140845070423,0.33098591549295775
2025-09-26,Sunny,17,12,29,0,0,0,0,6510,6510,33,29,15,560219.63,181,141,40,435640.96,0.7790055248618785,0.22099447513812154
2025-09-27,Sunny,5,12,17,0,0,0,0,6472,6472,34,17,6,230523.86000000002,69,38,31,136090.76,0.5507246376811594,0.4492753623188406
2025-09-28,Sunny,2,11,13,1,62,0,0,6505,6505,33,13,3,126491.44,36,29,7,104688.54000000001,0.8055555555555556,0.19444444444444445
2025-09-29,Sunny,19,9,28,2,123,2,122,6510,6510,35,28,17,517662.12,172,118,54,364873.91000000003,0.686046511627907,0.313953488372093
2025-09-30,Sunny,24,8,32,1,62,1,61,6418,6418,34,32,19,706022.41,221,154,67,506642.82,0.6968325791855203,0.3031674208144796
2025-10-01,Sunny,15,8,23,0,0,1,61,6324,6324,35,23,10,428808.04,138,94,44,299915.71,0.6811594202898551,0.3188405797101449
2025-10-02,Sunny,18,9,27,2,121,0,0,6329,6329,35,27,12,575547.28,180,116,64,372884.89,0.6444444444444445,0.35555555555555557
2025-10-03,Sunny,12,8,20,0,0,0,0,6251,6251,35,20,10,336560.18,112,78,34,244235.87,0.6964285714285714,0.30357142857142855
2025-10-04,Sunny,4,10,14,1,62,0,0,6281,6281,35,14,3,132121.3,44,32,12,98774.1,0.7272727272727273,0.2727272727272727
2025-10-05,Sunny,1,11,12,0,0,1,60,6273,6273,35,12,2,74860.52,18,8,10,41288.42,0.4444444444444444,0.5555555555555556
2025-10-06,Sunny,18,6,24,2,121,5,310,6284,6284,36,24,15,500918.95,158,110,48,353376.58,0.6962025316455697,0.3037974683544304
2025-10-07,Sunny,19,7,26,2,125,2,126,6299,6299,35,26,16,438425.64,149,110,39,319740.14,0.738255033557047,0.26174496644295303
2025-10-08,Sunny,18,8,26,1,61,1,60,6255,6255,38,26,17,507679.89999999997,170,105,65,323355.26,0.6176470588235294,0.38235294117647056
2025-10-09,Sunny,15,8,23,1,61,4,245,6194,6194,39,23,14,536768.57,176,122,54,378385.85,0.6931818181818182,0.3068181818181818
2025-10-10,Sunny,14,9,23,0,0,0,0,6124,6124,40,23,12,426140.07,125,70,55,244733.2,0.56,0.44
2025-10-11,Sunny,4,11,15,0,0,0,0,6095,6095,40,15,5,173939.05,49,29,20,105615.53,0.5918367346938775,0.40816326530612246
2025-10-12,Sunny,1,10,11,2,120,1,60,6203,6203,39,11,2,72345.75,16,12,4,56419.4,0.75,0.25
2025-10-13,Sunny,15,7,22,4,243,0,0,6362,6362,37,22,13,393874.37,119,84,35,289058.09,0.7058823529411765,0.29411764705882354
2025-10-14,Sunny,16,7,23,1,62,1,60,6333,6333,38,23,15,461418.01,140,91,49,301814.68,0.65,0.35
2025-10-15,Sunny,16,9,25,1,61,2,121,6307,6307,38,25,13,491635.08,157,87,70,271158.47000000003,0.554140127388535,0.445859872611465
2025-10-16,Sunny,15,7,22,1,61,4,246,6306,6306,38,22,13,360590.88,114,62,52,198505.67,0.543859649122807,0.45614035087719296
2025-10-17,Sunny,13,9,22,0,0,1,62,6237,6237,41,22,13,382976.09,121,69,52,223949.98,0.5702479338842975,0.4297520661157025
2025-10-18,Sunny,4,11,15,0,0,1,60,6226,6226,41,15,5,120133.38,32,11,21,44586.98,0.34375,0.65625
2025-10-19,Sunny,1,10,11,3,181,0,0,6397,6397,38,11,2,72169.1,15,10,5,45674.1,0.6666666666666666,0.3333333333333333
2025-10-20,Sunny,15,7,22,4,242,1,60,6530,6530,36,22,15,428704.66,143,109,34,323645.25,0.7622377622377622,0.23776223776223776
2025-10-21,Sunny,15,7,22,0,0,2,121,6426,6426,36,22,14,467248.57,147,104,43,339809.92,0.7074829931972789,0.2925170068027211
2025-10-22,Sunny,17,7,24,1,64,2,124,6376,6376,35,24,15,523043.12,166,114,52,361861.44,0.6867469879518072,0.3132530120481928
2025-10-23,Sunny,14,8,22,0,0,0,0,6299,6299,37,22,12,312012.69,108,77,31,216846.12,0.7129629629629629,0.28703703703703703
2025-10-24,Sunny,13,11,24,1,60,3,182,6278,6278,38,24,11,429952.91,128,81,47,284342.56,0.6328125,0.3671875
2025-10-25,Sunny,4,12,16,0,0,1,61,6244,6244,39,16,5,199148.82,55,34,21,124582.82,0.6181818181818182,0.38181818181818183
2025-10-26,Sunny,1,11,12,3,181,0,0,6414,6414,36,12,2,68569.28,17,11,6,41075.28,0.6470588235294118,0.35294117647058826
2025-10-27,Sunny,17,7,24,2,122,0,0,6434,6434,36,24,13,500323.25,162,102,60,323137.44,0.6296296296296297,0.37037037037037035
2025-10-28,Sunny,20,7,27,1,60,2,126,6362,6362,37,27,17,579277.99,177,132,45,431157.10000000003,0.7457627118644068,0.2542372881355932
2025-10-29,Sunny,15,8,23,2,123,2,120,6397,6397,35,23,14,450800.83,140,88,52,286032.21,0.6285714285714286,0.37142857142857144
2025-10-30,Sunny,14,7,21,0,0,1,63,6321,6321,35,21,12,383121.39,122,76,46,246634.32,0.6229508196721312,0.3770491803278688
2025-10-31,Sunny,16,9,25,3,183,1,62,6377,6377,34,25,13,521308.91,165,127,38,400505.68,0.7696969696969697,0.23030303030303031
2025-11-01,Sunny,4,12,16,2,123,2,121,6446,6446,32,16,5,213235.0,68,54,14,169853.5,0.7941176470588235,0.20588235294117646
2025-11-02,Sunny,2,10,12,3,184,0,0,6608,6608,30,12,3,127174.38,32,22,10,89992.86,0.6875,0.3125
2025-11-03,Sunny,18,8,26,1,61,4,245,6563,6563,30,26,16,517754.47000000003,164,106,58,323325.15,0.6463414634146342,0.35365853658536583
2025-11-04,Sunny,19,8,27,2,123,3,182,6545,6545,30,27,17,665074.37,201,141,60,467240.24,0.7014925373134329,0.29850746268656714
2025-11-05,Sunny,17,8,25,2,123,2,122,6510,6510,30,25,16,581408.29,192,158,34,476165.46,0.8229166666666666,0.17708333333333334
2025-11-06,Sunny,16,9,25,2,121,1,61,6501,6501,28,25,16,522898.04,166,130,36,388807.59,0.7831325301204819,0.21686746987951808
2025-11-07,Sunny,12,10,22,0,0,2,123,6424,6424,29,22,12,389032.46,111,77,34,273525.02,0.6936936936936937,0.3063063063063063
2025-11-08,Sunny,5,12,17,0,0,1,60,6377,6377,30,17,6,252318.22999999998,65,47,18,184129.41999999998,0.7230769230769231,0.27692307692307694
2025-11-09,Sunny,2,12,14,0,0,0,0,6357,6357,30,14,3,112266.32,31,20,11,76542.2,0.6451612903225806,0.3548387096774194
2025-11-10,Sunny,17,7,24,1,64,1,62,6284,6284,30,24,14,561433.35,185,137,48,409425.97,0.7405405405405405,0.2594594594594595
2025-11-11,Sunny,19,7,26,6,373,1,60,6531,6531,29,26,14,511941.2,174,126,48,362342.88,0.7241379310344828,0.27586206896551724
2025-11-12,Sunny,17,9,26,0,0,2,125,6419,6419,30,26,13,538948.22,174,112,62,351142.36,0.6436781609195402,0.3563218390804598
2025-11-13,Sunny,15,7,22,2,123,0,0,6414,6414,29,22,12,452558.71,154,128,26,374159.27,0.8311688311688312,0.16883116883116883
2025-11-14,Sunny,13,11,24,2,120,2,122,6432,6432,28,24,13,389439.86,125,102,23,313891.31,0.816,0.184
2025-11-15,Sunny,5,12,17,1,61,1,60,6444,6444,28,17,6,217557.97,59,49,10,191322.47,0.8305084745762712,0.1694915254237288
2025-11-16,Sunny,2,10,12,2,123,0,0,6548,6548,27,12,3,100191.7,26,19,7,77884.42,0.7307692307692307,0.2692307692307692
2025-11-17,Sunny,17,7,24,1,60,4,245,6476,6476,30,24,13,563681.98,178,132,46,417341.76,0.7415730337078652,0.25842696629213485
2025-11-18,Sunny,18,8,26,2,121,1,61,6479,6479,32,26,16,508221.83999999997,164,118,46,354928.5,0.7195121951219512,0.2804878048780488
2025-11-19,Sunny,18,8,26,2,120,4,255,6505,6505,33,26,16,442468.19,139,94,45,294100.8,0.6762589928057554,0.3237410071942446
2025-11-20,Sunny,16,8,24,0,0,0,0,6401,6401,35,24,13,484020.42,159,104,55,320577.07,0.6540880503144654,0.34591194968553457
2025-11-21,Sunny,14,10,24,0,0,2,120,6312,6312,35,24,14,449819.93,136,89,47,296826.47,0.6544117647058824,0.34558823529411764
2025-11-22,Sunny,4,14,18,0,0,2,120,6270,6270,36,18,5,212668.31,56,42,14,160630.51,0.75,0.25
2025-11-23,Sunny,1,11,12,2,122,0,0,6371,6371,34,12,2,89907.32,26,21,5,62512.32,0.8076923076923077,0.19230769230769232
2025-11-24,Sunny,18,8,26,1,61,1,61,6308,6308,34,26,14,535612.99,178,124,54,374956.4,0.6966292134831461,0.30337078651685395
2025-11-25,Sunny,17,8,25,0,0,4,247,6201,6201,37,25,15,524041.83,179,107,72,311824.08,0.5977653631284916,0.4022346368715084
2025-11-26,Sunny,19,7,26,0,0,0,0,6073,6073,38,26,15,626878.11,203,128,75,372198.33,0.6305418719211823,0.3694581280788177
2025-11-27,Sunny,16,8,24,0,0,5,308,5966,5966,38,24,14,475337.85,151,107,44,347238.69,0.7086092715231788,0.2913907284768212
2025-11-28,Sunny,12,10,22,0,0,1,62,5888,5888,38,22,11,353464.38,105,78,27,262694.06,0.7428571428571429,0.2571428571428571
2025-11-29,Sunny,4,11,15,1,60,2,120,5919,5919,37,15,4,145925.1,43,29,14,91804.56,0.6744186046511628,0.32558139534883723
2025-11-30,Sunny,1,11,12,5,310,0,0,6212,6212,32,12,2,99483.94,25,17,8,65882.42,0.68,0.32
2025-12-01,Sunny,13,5,18,2,126,2,121,6234,6234,32,18,9,395779.92,124,104,20,324307.23,0.8387096774193549,0.16129032258064516
2025-12-02,Sunny,13,6,19,1,60,2,120,6211,6211,33,19,10,368276.33,119,83,36,253566.22,0.6974789915966386,0.3025210084033613
2025-12-03,Sunny,13,5,18,4,245,2,125,6367,6367,31,18,11,433033.12,133,89,44,296560.86,0.6691729323308271,0.3308270676691729
2025-12-04,Sunny,10,7,17,0,0,0,0,6296,6296,33,17,11,275197.81,91,71,20,213026.85,0.7802197802197802,0.21978021978021978
2025-12-05,Sunny,11,7,18,0,0,0,0,6222,6222,34,18,11,358125.87,110,74,36,244721.52000000002,0.6727272727272727,0.32727272727272727
2025-12-06,Sunny,3,9,12,1,60,0,0,6259,6259,33,12,4,116236.11,31,23,8,89841.88,0.7419354838709677,0.25806451612903225
2025-12-07,Sunny,1,8,9,0,0,0,0,6254,6254,33,9,2,51328.14,11,5,6,23995.0,0.45454545454545453,0.5454545454545454
2025-12-08,Sunny,13,6,19,1,60,0,0,6219,6219,33,19,14,376316.2,120,95,25,290502.52,0.7916666666666666,0.20833333333333334
2025-12-09,Sunny,13,6,19,3,182,2,121,6325,6325,34,19,10,306555.0,102,76,26,222391.67,0.7450980392156863,0.2549019607843137
2025-12-10,Sunny,11,6,17,4,246,2,124,6470,6470,31,17,11,416493.67,130,101,29,323072.67,0.7769230769230769,0.2230769230769231
2025-12-11,Sunny,12,6,18,1,62,2,121,6455,6455,31,18,12,321404.32999999996,94,77,17,257197.92,0.8191489361702128,0.18085106382978725
2025-12-12,Sunny,10,7,17,1,60,1,61,6450,6450,31,17,11,284564.05,88,65,23,203734.36,0.7386363636363636,0.26136363636363635
2025-12-13,Sunny,3,10,13,1,60,0,0,6483,6483,31,13,4,124834.88,36,27,9,95633.22,0.75,0.25
2025-12-14,Sunny,1,8,9,1,60,0,0,6529,6529,30,9,2,54483.36,16,14,2,44685.36,0.875,0.125
2025-12-15,Sunny,14,6,20,2,121,3,181,6569,6569,32,20,14,287221.97,96,81,15,239477.56,0.84375,0.15625
2025-12-16,Sunny,15,6,21,2,124,2,120,6583,6583,35,21,14,390620.83,132,110,22,319627.03,0.8333333333333334,0.16666666666666666
2025-12-17,Sunny,12,7,19,0,0,2,122,6517,6517,36,19,12,400696.79,125,66,59,205090.02,0.528,0.472
2025-12-18,Sunny,12,7,19,4,242,2,121,6678,6678,33,19,11,349936.85,118,81,37,231853.26,0.6864406779661016,0.3135593220338983
2025-12-19,Sunny,13,7,20,0,0,0,0,6585,6585,34,20,13,376207.55,122,93,29,288051.2,0.7622950819672131,0.23770491803278687
2025-12-20,Sunny,3,9,12,1,60,0,0,6631,6631,36,12,3,99390.54000000001,30,14,16,47161.16,0.4666666666666667,0.5333333333333333
2025-12-21,Sunny,1,8,9,0,0,0,0,6620,6620,36,9,2,61528.28,16,11,5,43086.9,0.6875,0.3125
2025-12-22,Sunny,12,6,18,2,126,4,245,6675,6675,35,18,10,333854.18,112,71,41,219297.32,0.6339285714285714,0.36607142857142855
2025-12-23,Sunny,14,6,20,1,60,1,61,6647,6647,36,20,13,395935.36,131,88,43,253050.53,0.6717557251908397,0.3282442748091603
2025-12-24,Sunny,12,6,18,1,63,0,0,6654,6654,35,18,12,330591.56,108,56,52,180137.77,0.5185185185185185,0.48148148148148145
2025-12-25,Sunny,12,5,17,1,62,1,65,6642,6642,37,17,12,356787.25,114,74,40,241395.64,0.6491228070175439,0.3508771929824561
2025-12-26,Sunny,9,7,16,2,121,0,0,6717,6717,36,16,9,257732.97,81,46,35,143886.52,0.5679012345679012,0.43209876543209874
2025-12-27,Sunny,4,10,14,0,0,1,60,6687,6687,36,14,5,136438.28,41,30,11,99592.24,0.7317073170731707,0.2682926829268293
2025-12-28,Sunny,1,9,10,3,185,0,0,6860,6860,33,10,2,77782.52,18,12,6,53751.68,0.6666666666666666,0.3333333333333333
2025-12-29,Sunny,11,6,17,3,182,0,0,6982,6982,31,17,10,334052.91,111,60,51,186330.26,0.5405405405405406,0.4594594594594595
2025-12-30,Sunny,15,5,20,1,62,0,0,6958,6958,30,20,16,403682.61,128,86,42,281561.13,0.671875,0.328125
2025-12-31,Sunny,11,6,17,1,61,1,63,6929,6929,29,17,7,390938.24,126,90,36,280089.08,0.7142857142857143,0.2857142857142857
