forecast_month,product_id,model_name,category,lookback_months,forecast_qty,actual_qty,forecast_error,absolute_error,absolute_percentage_error,seasonality_adjustment
2022-09-01,1197,Sonoita,Gravel,3,11,9,-2,2,0.2222222222222222,0.783
2022-10-01,1197,Sonoita,Gravel,3,7,8,1,1,0.125,0.738
2022-11-01,1197,Sonoita,Gravel,3,8,8,0,0,0.0,0.906
2022-12-01,1197,Sonoita,Gravel,3,6,2,-4,4,2.0,0.735
2023-01-01,1197,Sonoita,Gravel,3,5,5,0,0,0.0,0.767
2023-02-01,1197,Sonoita,Gravel,3,5,5,0,0,0.0,1.0
2023-03-01,1197,Sonoita,Gravel,3,6,8,2,2,0.25,1.5
2023-04-01,1197,Sonoita,Gravel,3,10,6,-4,4,0.6666666666666666,1.714
2023-05-01,1197,Sonoita,Gravel,3,9,9,0,0,0.0,1.473
2023-06-01,1197,Sonoita,Gravel,3,9,2,-7,7,3.5,1.13
2023-07-01,1197,Sonoita,Gravel,3,5,20,15,15,0.75,0.896
2023-08-01,1197,Sonoita,Gravel,3,8,8,0,0,0.0,0.789
2023-09-01,1197,Sonoita,Gravel,3,8,14,6,6,0.42857142857142855,0.783
2023-10-01,1197,Sonoita,Gravel,3,10,10,0,0,0.0,0.738
2023-11-01,1197,Sonoita,Gravel,3,10,7,-3,3,0.42857142857142855,0.906
2023-12-01,1197,Sonoita,Gravel,3,8,2,-6,6,3.0,0.735
2024-01-01,1197,Sonoita,Gravel,3,5,10,5,5,0.5,0.767
2024-02-01,1197,Sonoita,Gravel,3,6,7,1,1,0.14285714285714285,1.0
2024-03-01,1197,Sonoita,Gravel,3,10,18,8,8,0.4444444444444444,1.5
2024-04-01,1197,Sonoita,Gravel,3,20,7,-13,13,1.8571428571428572,1.714
2024-05-01,1197,Sonoita,Gravel,3,16,15,-1,1,0.06666666666666667,1.473
2024-06-01,1197,Sonoita,Gravel,3,15,26,11,11,0.4230769230769231,1.13
2024-07-01,1197,Sonoita,Gravel,3,14,2,-12,12,6.0,0.896
2024-08-01,1197,Sonoita,Gravel,3,11,11,0,0,0.0,0.789
2024-09-01,1197,Sonoita,Gravel,3,10,9,-1,1,0.1111111111111111,0.783
2024-10-01,1197,Sonoita,Gravel,3,5,6,1,1,0.16666666666666666,0.738
2024-11-01,1197,Sonoita,Gravel,3,8,10,2,2,0.2,0.906
2024-12-01,1197,Sonoita,Gravel,3,6,5,-1,1,0.2,0.735
2025-01-01,1197,Sonoita,Gravel,3,5,8,3,3,0.375,0.767
2025-02-01,1197,Sonoita,Gravel,3,8,4,-4,4,1.0,1.0
2025-03-01,1197,Sonoita,Gravel,3,8,12,4,4,0.3333333333333333,1.5
2025-04-01,1197,Sonoita,Gravel,3,14,5,-9,9,1.8,1.714
2025-05-01,1197,Sonoita,Gravel,3,10,13,3,3,0.23076923076923078,1.473
2025-06-01,1197,Sonoita,Gravel,3,11,10,-1,1,0.1,1.13
2025-07-01,1197,Sonoita,Gravel,3,8,11,3,3,0.2727272727272727,0.896
2025-08-01,1197,Sonoita,Gravel,3,9,14,5,5,0.35714285714285715,0.789
2025-09-01,1197,Sonoita,Gravel,3,9,13,4,4,0.3076923076923077,0.783
2025-10-01,1197,Sonoita,Gravel,3,9,2,-7,7,3.5,0.738
2025-11-01,1197,Sonoita,Gravel,3,9,1,-8,8,8.0,0.906
2025-12-01,1197,Sonoita,Gravel,3,4,3,-1,1,0.3333333333333333,0.735
2022-04-01,1198,Sonoita,Gravel,3,15,6,-9,9,1.5,1.714
2022-05-01,1198,Sonoita,Gravel,3,14,23,9,9,0.391304347826087,1.473
2022-06-01,1198,Sonoita,Gravel,3,17,16,-1,1,0.0625,1.13
2022-07-01,1198,Sonoita,Gravel,3,13,12,-1,1,0.08333333333333333,0.896
2022-08-01,1198,Sonoita,Gravel,3,13,7,-6,6,0.8571428571428571,0.789
2022-09-01,1198,Sonoita,Gravel,3,9,7,-2,2,0.2857142857142857,0.783
2022-10-01,1198,Sonoita,Gravel,3,6,2,-4,4,2.0,0.738
2022-11-01,1198,Sonoita,Gravel,3,5,5,0,0,0.0,0.906
2022-12-01,1198,Sonoita,Gravel,3,3,1,-2,2,2.0,0.735
2023-01-01,1198,Sonoita,Gravel,3,2,12,10,10,0.8333333333333334,0.767
2023-02-01,1198,Sonoita,Gravel,3,6,7,1,1,0.14285714285714285,1.0
2023-03-01,1198,Sonoita,Gravel,3,10,14,4,4,0.2857142857142857,1.5
2023-04-01,1198,Sonoita,Gravel,3,19,7,-12,12,1.7142857142857142,1.714
2023-05-01,1198,Sonoita,Gravel,3,14,17,3,3,0.17647058823529413,1.473
2023-06-01,1198,Sonoita,Gravel,3,14,19,5,5,0.2631578947368421,1.13
2023-07-01,1198,Sonoita,Gravel,3,13,9,-4,4,0.4444444444444444,0.896
2023-08-01,1198,Sonoita,Gravel,3,12,10,-2,2,0.2,0.789
2023-09-01,1198,Sonoita,Gravel,3,10,10,0,0,0.0,0.783
2023-10-01,1198,Sonoita,Gravel,3,7,8,1,1,0.125,0.738
2023-11-01,1198,Sonoita,Gravel,3,8,11,3,3,0.2727272727272727,0.906
2023-12-01,1198,Sonoita,Gravel,3,7,11,4,4,0.36363636363636365,0.735
2024-01-01,1198,Sonoita,Gravel,3,8,4,-4,4,1.0,0.767
2024-02-01,1198,Sonoita,Gravel,3,9,7,-2,2,0.2857142857142857,1.0
2024-03-01,1198,Sonoita,Gravel,3,11,14,3,3,0.21428571428571427,1.5
2024-04-01,1198,Sonoita,Gravel,3,14,18,4,4,0.2222222222222222,1.714
2024-05-01,1198,Sonoita,Gravel,3,19,5,-14,14,2.8,1.473
2024-06-01,1198,Sonoita,Gravel,3,14,8,-6,6,0.75,1.13
2024-07-01,1198,Sonoita,Gravel,3,9,19,10,10,0.5263157894736842,0.896
2024-08-01,1198,Sonoita,Gravel,3,8,12,4,4,0.3333333333333333,0.789
2024-09-01,1198,Sonoita,Gravel,3,10,12,2,2,0.16666666666666666,0.783
2024-10-01,1198,Sonoita,Gravel,3,11,14,3,3,0.21428571428571427,0.738
2024-11-01,1198,Sonoita,Gravel,3,11,10,-1,1,0.1,0.906
2024-12-01,1198,Sonoita,Gravel,3,9,3,-6,6,2.0,0.735
2025-01-01,1198,Sonoita,Gravel,3,7,10,3,3,0.3,0.767
2025-02-01,1198,Sonoita,Gravel,3,8,6,-2,2,0.3333333333333333,1.0
2025-03-01,1198,Sonoita,Gravel,3,10,9,-1,1,0.1111111111111111,1.5
2025-04-01,1198,Sonoita,Gravel,3,14,4,-10,10,2.5,1.714
2025-05-01,1198,Sonoita,Gravel,3,9,6,-3,3,0.5,1.473
2025-06-01,1198,Sonoita,Gravel,3,7,4,-3,3,0.75,1.13
2025-07-01,1198,Sonoita,Gravel,3,4,12,8,8,0.6666666666666666,0.896
2025-08-01,1198,Sonoita,Gravel,3,6,20,14,14,0.7,0.789
2025-09-01,1198,Sonoita,Gravel,3,9,4,-5,5,1.25,0.783
2025-10-01,1198,Sonoita,Gravel,3,9,11,2,2,0.18181818181818182,0.738
2025-11-01,1198,Sonoita,Gravel,3,11,5,-6,6,1.2,0.906
2025-12-01,1198,Sonoita,Gravel,3,5,1,-4,4,4.0,0.735
2022-04-01,1199,Sonoita,Gravel,3,10,9,-1,1,0.1111111111111111,1.714
2022-05-01,1199,Sonoita,Gravel,3,10,17,7,7,0.4117647058823529,1.473
2022-06-01,1199,Sonoita,Gravel,3,11,15,4,4,0.26666666666666666,1.13
2022-07-01,1199,Sonoita,Gravel,3,12,3,-9,9,3.0,0.896
2022-08-01,1199,Sonoita,Gravel,3,9,9,0,0,0.0,0.789
2022-09-01,1199,Sonoita,Gravel,3,7,11,4,4,0.36363636363636365,0.783
2022-10-01,1199,Sonoita,Gravel,3,6,11,5,5,0.45454545454545453,0.738
2022-11-01,1199,Sonoita,Gravel,3,9,2,-7,7,3.5,0.906
2022-12-01,1199,Sonoita,Gravel,3,6,4,-2,2,0.5,0.735
2023-01-01,1199,Sonoita,Gravel,3,4,2,-2,2,1.0,0.767
2023-02-01,1199,Sonoita,Gravel,3,3,0,-3,3,,1.0
2023-03-01,1199,Sonoita,Gravel,3,3,5,2,2,0.4,1.5
2023-04-01,1199,Sonoita,Gravel,3,4,9,5,5,0.5555555555555556,1.714
2023-05-01,1199,Sonoita,Gravel,3,7,11,4,4,0.36363636363636365,1.473
2023-06-01,1199,Sonoita,Gravel,3,9,12,3,3,0.25,1.13
2023-07-01,1199,Sonoita,Gravel,3,10,18,8,8,0.4444444444444444,0.896
2023-08-01,1199,Sonoita,Gravel,3,11,5,-6,6,1.2,0.789
2023-09-01,1199,Sonoita,Gravel,3,9,6,-3,3,0.5,0.783
2023-10-01,1199,Sonoita,Gravel,3,7,8,1,1,0.125,0.738
2023-11-01,1199,Sonoita,Gravel,3,6,4,-2,2,0.5,0.906
2023-12-01,1199,Sonoita,Gravel,3,4,2,-2,2,1.0,0.735
2024-01-01,1199,Sonoita,Gravel,3,4,13,9,9,0.6923076923076923,0.767
2024-02-01,1199,Sonoita,Gravel,3,6,1,-5,5,5.0,1.0
2024-03-01,1199,Sonoita,Gravel,3,8,6,-2,2,0.3333333333333333,1.5
2024-04-01,1199,Sonoita,Gravel,3,11,2,-9,9,4.5,1.714
2024-05-01,1199,Sonoita,Gravel,3,4,10,6,6,0.6,1.473
2024-06-01,1199,Sonoita,Gravel,3,7,7,0,0,0.0,1.13
2024-07-01,1199,Sonoita,Gravel,3,6,17,11,11,0.6470588235294118,0.896
2024-08-01,1199,Sonoita,Gravel,3,9,11,2,2,0.18181818181818182,0.789
2024-09-01,1199,Sonoita,Gravel,3,9,12,3,3,0.25,0.783
2024-10-01,1199,Sonoita,Gravel,3,10,0,-10,10,,0.738
2024-11-01,1199,Sonoita,Gravel,3,7,12,5,5,0.4166666666666667,0.906
2024-12-01,1199,Sonoita,Gravel,3,6,2,-4,4,2.0,0.735
2025-01-01,1199,Sonoita,Gravel,3,4,9,5,5,0.5555555555555556,0.767
2025-02-01,1199,Sonoita,Gravel,3,8,10,2,2,0.2,1.0
2025-03-01,1199,Sonoita,Gravel,3,10,14,4,4,0.2857142857142857,1.5
2025-04-01,1199,Sonoita,Gravel,3,19,3,-16,16,5.333333333333333,1.714
2025-05-01,1199,Sonoita,Gravel,3,13,19,6,6,0.3157894736842105,1.473
2025-06-01,1199,Sonoita,Gravel,3,14,7,-7,7,1.0,1.13
2025-07-01,1199,Sonoita,Gravel,3,9,13,4,4,0.3076923076923077,0.896
2025-08-01,1199,Sonoita,Gravel,3,10,11,1,1,0.09090909090909091,0.789
2025-09-01,1199,Sonoita,Gravel,3,8,4,-4,4,1.0,0.783
2025-10-01,1199,Sonoita,Gravel,3,7,9,2,2,0.2222222222222222,0.738
2025-11-01,1199,Sonoita,Gravel,3,7,8,1,1,0.125,0.906
2025-12-01,1199,Sonoita,Gravel,3,5,3,-2,2,0.6666666666666666,0.735
2022-04-01,1200,Sonoita,Gravel,3,9,10,1,1,0.1,1.714
2022-05-01,1200,Sonoita,Gravel,3,13,12,-1,1,0.08333333333333333,1.473
2022-06-01,1200,Sonoita,Gravel,3,12,4,-8,8,2.0,1.13
2022-07-01,1200,Sonoita,Gravel,3,8,12,4,4,0.3333333333333333,0.896
2022-08-01,1200,Sonoita,Gravel,3,7,10,3,3,0.3,0.789
2022-09-01,1200,Sonoita,Gravel,3,7,5,-2,2,0.4,0.783
2022-10-01,1200,Sonoita,Gravel,3,7,3,-4,4,1.3333333333333333,0.738
2022-11-01,1200,Sonoita,Gravel,3,5,3,-2,2,0.6666666666666666,0.906
2022-12-01,1200,Sonoita,Gravel,3,3,4,1,1,0.25,0.735
2023-01-01,1200,Sonoita,Gravel,3,3,0,-3,3,,0.767
2023-02-01,1200,Sonoita,Gravel,3,2,1,-1,1,1.0,1.0
2023-03-01,1200,Sonoita,Gravel,3,2,11,9,9,0.8181818181818182,1.5
2023-04-01,1200,Sonoita,Gravel,3,7,19,12,12,0.631578947368421,1.714
2023-05-01,1200,Sonoita,Gravel,3,15,20,5,5,0.25,1.473
2023-06-01,1200,Sonoita,Gravel,3,19,14,-5,5,0.35714285714285715,1.13
2023-07-01,1200,Sonoita,Gravel,3,16,22,6,6,0.2727272727272727,0.896
2023-08-01,1200,Sonoita,Gravel,3,15,3,-12,12,4.0,0.789
2023-09-01,1200,Sonoita,Gravel,3,10,5,-5,5,1.0,0.783
2023-10-01,1200,Sonoita,Gravel,3,7,2,-5,5,2.5,0.738
2023-11-01,1200,Sonoita,Gravel,3,3,3,0,0,0.0,0.906
2023-12-01,1200,Sonoita,Gravel,3,2,5,3,3,0.6,0.735
2024-01-01,1200,Sonoita,Gravel,3,3,5,2,2,0.4,0.767
2024-02-01,1200,Sonoita,Gravel,3,4,3,-1,1,0.3333333333333333,1.0
2024-03-01,1200,Sonoita,Gravel,3,6,11,5,5,0.45454545454545453,1.5
2024-04-01,1200,Sonoita,Gravel,3,11,13,2,2,0.15384615384615385,1.714
2024-05-01,1200,Sonoita,Gravel,3,13,10,-3,3,0.3,1.473
2024-06-01,1200,Sonoita,Gravel,3,13,15,2,2,0.13333333333333333,1.13
2024-07-01,1200,Sonoita,Gravel,3,11,9,-2,2,0.2222222222222222,0.896
2024-08-01,1200,Sonoita,Gravel,3,9,5,-4,4,0.8,0.789
2024-09-01,1200,Sonoita,Gravel,3,8,6,-2,2,0.3333333333333333,0.783
2024-10-01,1200,Sonoita,Gravel,3,5,4,-1,1,0.25,0.738
2024-11-01,1200,Sonoita,Gravel,3,5,6,1,1,0.16666666666666666,0.906
2024-12-01,1200,Sonoita,Gravel,3,4,4,0,0,0.0,0.735
2025-01-01,1200,Sonoita,Gravel,3,4,7,3,3,0.42857142857142855,0.767
2025-02-01,1200,Sonoita,Gravel,3,6,2,-4,4,2.0,1.0
2025-03-01,1200,Sonoita,Gravel,3,6,6,0,0,0.0,1.5
2025-04-01,1200,Sonoita,Gravel,3,9,11,2,2,0.18181818181818182,1.714
2025-05-01,1200,Sonoita,Gravel,3,9,18,9,9,0.5,1.473
2025-06-01,1200,Sonoita,Gravel,3,13,10,-3,3,0.3,1.13
2025-07-01,1200,Sonoita,Gravel,3,12,18,6,6,0.3333333333333333,0.896
2025-08-01,1200,Sonoita,Gravel,3,12,24,12,12,0.5,0.789
2025-09-01,1200,Sonoita,Gravel,3,14,5,-9,9,1.8,0.783
2025-10-01,1200,Sonoita,Gravel,3,12,2,-10,10,5.0,0.738
2025-11-01,1200,Sonoita,Gravel,3,9,10,1,1,0.1,0.906
2025-12-01,1200,Sonoita,Gravel,3,4,11,7,7,0.6363636363636364,0.735
2022-04-01,1201,Sonoita,Gravel,3,12,1,-11,11,11.0,1.714
2022-05-01,1201,Sonoita,Gravel,3,10,4,-6,6,1.5,1.473
2022-06-01,1201,Sonoita,Gravel,3,4,15,11,11,0.7333333333333333,1.13
2022-07-01,1201,Sonoita,Gravel,3,6,12,6,6,0.5,0.896
2022-08-01,1201,Sonoita,Gravel,3,8,5,-3,3,0.6,0.789
2022-09-01,1201,Sonoita,Gravel,3,8,10,2,2,0.2,0.783
2022-10-01,1201,Sonoita,Gravel,3,7,4,-3,3,0.75,0.738
2022-11-01,1201,Sonoita,Gravel,3,6,12,6,6,0.5,0.906
2022-12-01,1201,Sonoita,Gravel,3,6,5,-1,1,0.2,0.735
2023-01-01,1201,Sonoita,Gravel,3,5,3,-2,2,0.6666666666666666,0.767
2023-02-01,1201,Sonoita,Gravel,3,7,1,-6,6,6.0,1.0
2023-03-01,1201,Sonoita,Gravel,3,4,10,6,6,0.6,1.5
2023-04-01,1201,Sonoita,Gravel,3,8,11,3,3,0.2727272727272727,1.714
2023-05-01,1201,Sonoita,Gravel,3,11,11,0,0,0.0,1.473
2023-06-01,1201,Sonoita,Gravel,3,12,11,-1,1,0.09090909090909091,1.13
2023-07-01,1201,Sonoita,Gravel,3,10,5,-5,5,1.0,0.896
2023-08-01,1201,Sonoita,Gravel,3,7,11,4,4,0.36363636363636365,0.789
2023-09-01,1201,Sonoita,Gravel,3,7,8,1,1,0.125,0.783
2023-10-01,1201,Sonoita,Gravel,3,6,10,4,4,0.4,0.738
2023-11-01,1201,Sonoita,Gravel,3,9,13,4,4,0.3076923076923077,0.906
2023-12-01,1201,Sonoita,Gravel,3,8,8,0,0,0.0,0.735
2024-01-01,1201,Sonoita,Gravel,3,8,3,-5,5,1.6666666666666667,0.767
2024-02-01,1201,Sonoita,Gravel,3,8,0,-8,8,,1.0
2024-03-01,1201,Sonoita,Gravel,3,6,6,0,0,0.0,1.5
2024-04-01,1201,Sonoita,Gravel,3,5,7,2,2,0.2857142857142857,1.714
2024-05-01,1201,Sonoita,Gravel,3,6,10,4,4,0.4,1.473
2024-06-01,1201,Sonoita,Gravel,3,9,6,-3,3,0.5,1.13
2024-07-01,1201,Sonoita,Gravel,3,7,7,0,0,0.0,0.896
2024-08-01,1201,Sonoita,Gravel,3,6,10,4,4,0.4,0.789
2024-09-01,1201,Sonoita,Gravel,3,6,6,0,0,0.0,0.783
2024-10-01,1201,Sonoita,Gravel,3,6,6,0,0,0.0,0.738
2024-11-01,1201,Sonoita,Gravel,3,7,10,3,3,0.3,0.906
2024-12-01,1201,Sonoita,Gravel,3,5,5,0,0,0.0,0.735
2025-01-01,1201,Sonoita,Gravel,3,5,9,4,4,0.4444444444444444,0.767
2025-02-01,1201,Sonoita,Gravel,3,8,1,-7,7,7.0,1.0
2025-03-01,1201,Sonoita,Gravel,3,8,8,0,0,0.0,1.5
2025-04-01,1201,Sonoita,Gravel,3,10,8,-2,2,0.25,1.714
2025-05-01,1201,Sonoita,Gravel,3,8,13,5,5,0.38461538461538464,1.473
2025-06-01,1201,Sonoita,Gravel,3,11,20,9,9,0.45,1.13
2025-07-01,1201,Sonoita,Gravel,3,12,6,-6,6,1.0,0.896
2025-08-01,1201,Sonoita,Gravel,3,10,10,0,0,0.0,0.789
2025-09-01,1201,Sonoita,Gravel,3,9,14,5,5,0.35714285714285715,0.783
2025-10-01,1201,Sonoita,Gravel,3,7,8,1,1,0.125,0.738
2025-11-01,1201,Sonoita,Gravel,3,10,2,-8,8,4.0,0.906
2025-12-01,1201,Sonoita,Gravel,3,6,0,-6,6,,0.735
2022-04-01,1202,Sonoita,Gravel,3,13,9,-4,4,0.4444444444444444,1.714
2022-05-01,1202,Sonoita,Gravel,3,14,21,7,7,0.3333333333333333,1.473
2022-06-01,1202,Sonoita,Gravel,3,16,9,-7,7,0.7777777777777778,1.13
2022-07-01,1202,Sonoita,Gravel,3,12,1,-11,11,11.0,0.896
2022-08-01,1202,Sonoita,Gravel,3,8,11,3,3,0.2727272727272727,0.789
2022-09-01,1202,Sonoita,Gravel,3,5,19,14,14,0.7368421052631579,0.783
2022-10-01,1202,Sonoita,Gravel,3,8,1,-7,7,7.0,0.738
2022-11-01,1202,Sonoita,Gravel,3,9,7,-2,2,0.2857142857142857,0.906
2022-12-01,1202,Sonoita,Gravel,3,7,17,10,10,0.5882352941176471,0.735
2023-01-01,1202,Sonoita,Gravel,3,6,7,1,1,0.14285714285714285,0.767
2023-02-01,1202,Sonoita,Gravel,3,10,6,-4,4,0.6666666666666666,1.0
2023-03-01,1202,Sonoita,Gravel,3,15,5,-10,10,2.0,1.5
2023-04-01,1202,Sonoita,Gravel,3,10,4,-6,6,1.5,1.714
2023-05-01,1202,Sonoita,Gravel,3,7,10,3,3,0.3,1.473
2023-06-01,1202,Sonoita,Gravel,3,7,13,6,6,0.46153846153846156,1.13
2023-07-01,1202,Sonoita,Gravel,3,8,11,3,3,0.2727272727272727,0.896
2023-08-01,1202,Sonoita,Gravel,3,9,14,5,5,0.35714285714285715,0.789
2023-09-01,1202,Sonoita,Gravel,3,10,13,3,3,0.23076923076923078,0.783
2023-10-01,1202,Sonoita,Gravel,3,9,5,-4,4,0.8,0.738
2023-11-01,1202,Sonoita,Gravel,3,10,10,0,0,0.0,0.906
2023-12-01,1202,Sonoita,Gravel,3,7,3,-4,4,1.3333333333333333,0.735
2024-01-01,1202,Sonoita,Gravel,3,5,3,-2,2,0.6666666666666666,0.767
2024-02-01,1202,Sonoita,Gravel,3,5,1,-4,4,4.0,1.0
2024-03-01,1202,Sonoita,Gravel,3,4,6,2,2,0.3333333333333333,1.5
2024-04-01,1202,Sonoita,Gravel,3,6,5,-1,1,0.2,1.714
2024-05-01,1202,Sonoita,Gravel,3,6,17,11,11,0.6470588235294118,1.473
2024-06-01,1202,Sonoita,Gravel,3,11,2,-9,9,4.5,1.13
2024-07-01,1202,Sonoita,Gravel,3,7,8,1,1,0.125,0.896
2024-08-01,1202,Sonoita,Gravel,3,7,6,-1,1,0.16666666666666666,0.789
2024-09-01,1202,Sonoita,Gravel,3,4,5,1,1,0.2,0.783
2024-10-01,1202,Sonoita,Gravel,3,5,4,-1,1,0.25,0.738
2024-11-01,1202,Sonoita,Gravel,3,5,4,-1,1,0.25,0.906
2024-12-01,1202,Sonoita,Gravel,3,3,6,3,3,0.5,0.735
2025-01-01,1202,Sonoita,Gravel,3,4,3,-1,1,0.3333333333333333,0.767
2025-02-01,1202,Sonoita,Gravel,3,4,7,3,3,0.42857142857142855,1.0
2025-03-01,1202,Sonoita,Gravel,3,8,6,-2,2,0.3333333333333333,1.5
2025-04-01,1202,Sonoita,Gravel,3,9,6,-3,3,0.5,1.714
2025-05-01,1202,Sonoita,Gravel,3,9,12,3,3,0.25,1.473
2025-06-01,1202,Sonoita,Gravel,3,9,16,7,7,0.4375,1.13
2025-07-01,1202,Sonoita,Gravel,3,10,11,1,1,0.09090909090909091,0.896
2025-08-01,1202,Sonoita,Gravel,3,10,5,-5,5,1.0,0.789
2025-09-01,1202,Sonoita,Gravel,3,8,3,-5,5,1.6666666666666667,0.783
2025-10-01,1202,Sonoita,Gravel,3,5,5,0,0,0.0,0.738
2025-11-01,1202,Sonoita,Gravel,3,4,2,-2,2,1.0,0.906
2025-12-01,1202,Sonoita,Gravel,3,2,7,5,5,0.7142857142857143,0.735
2022-04-01,1203,Sonoita,Gravel,3,19,7,-12,12,1.7142857142857142,1.714
2022-05-01,1203,Sonoita,Gravel,3,19,14,-5,5,0.35714285714285715,1.473
2022-06-01,1203,Sonoita,Gravel,3,14,12,-2,2,0.16666666666666666,1.13
2022-07-01,1203,Sonoita,Gravel,3,10,2,-8,8,4.0,0.896
2022-08-01,1203,Sonoita,Gravel,3,7,11,4,4,0.36363636363636365,0.789
2022-09-01,1203,Sonoita,Gravel,3,7,6,-1,1,0.16666666666666666,0.783
2022-10-01,1203,Sonoita,Gravel,3,5,6,1,1,0.16666666666666666,0.738
2022-11-01,1203,Sonoita,Gravel,3,7,2,-5,5,2.5,0.906
2022-12-01,1203,Sonoita,Gravel,3,3,4,1,1,0.25,0.735
2023-01-01,1203,Sonoita,Gravel,3,3,3,0,0,0.0,0.767
2023-02-01,1203,Sonoita,Gravel,3,3,8,5,5,0.625,1.0
2023-03-01,1203,Sonoita,Gravel,3,8,8,0,0,0.0,1.5
2023-04-01,1203,Sonoita,Gravel,3,11,4,-7,7,1.75,1.714
2023-05-01,1203,Sonoita,Gravel,3,10,11,1,1,0.09090909090909091,1.473
2023-06-01,1203,Sonoita,Gravel,3,9,10,1,1,0.1,1.13
2023-07-01,1203,Sonoita,Gravel,3,7,7,0,0,0.0,0.896
2023-08-01,1203,Sonoita,Gravel,3,7,7,0,0,0.0,0.789
2023-09-01,1203,Sonoita,Gravel,3,6,15,9,9,0.6,0.783
2023-10-01,1203,Sonoita,Gravel,3,7,5,-2,2,0.4,0.738
2023-11-01,1203,Sonoita,Gravel,3,8,15,7,7,0.4666666666666667,0.906
2023-12-01,1203,Sonoita,Gravel,3,9,4,-5,5,1.25,0.735
2024-01-01,1203,Sonoita,Gravel,3,6,7,1,1,0.14285714285714285,0.767
2024-02-01,1203,Sonoita,Gravel,3,9,12,3,3,0.25,1.0
2024-03-01,1203,Sonoita,Gravel,3,12,8,-4,4,0.5,1.5
2024-04-01,1203,Sonoita,Gravel,3,15,13,-2,2,0.15384615384615385,1.714
2024-05-01,1203,Sonoita,Gravel,3,16,12,-4,4,0.3333333333333333,1.473
2024-06-01,1203,Sonoita,Gravel,3,12,6,-6,6,1.0,1.13
2024-07-01,1203,Sonoita,Gravel,3,9,24,15,15,0.625,0.896
2024-08-01,1203,Sonoita,Gravel,3,11,11,0,0,0.0,0.789
2024-09-01,1203,Sonoita,Gravel,3,11,8,-3,3,0.375,0.783
2024-10-01,1203,Sonoita,Gravel,3,11,3,-8,8,2.6666666666666665,0.738
2024-11-01,1203,Sonoita,Gravel,3,7,9,2,2,0.2222222222222222,0.906
2024-12-01,1203,Sonoita,Gravel,3,5,3,-2,2,0.6666666666666666,0.735
2025-01-01,1203,Sonoita,Gravel,3,4,9,5,5,0.5555555555555556,0.767
2025-02-01,1203,Sonoita,Gravel,3,7,6,-1,1,0.16666666666666666,1.0
2025-03-01,1203,Sonoita,Gravel,3,9,8,-1,1,0.125,1.5
2025-04-01,1203,Sonoita,Gravel,3,13,8,-5,5,0.625,1.714
2025-05-01,1203,Sonoita,Gravel,3,11,9,-2,2,0.2222222222222222,1.473
2025-06-01,1203,Sonoita,Gravel,3,9,9,0,0,0.0,1.13
2025-07-01,1203,Sonoita,Gravel,3,8,10,2,2,0.2,0.896
2025-08-01,1203,Sonoita,Gravel,3,7,12,5,5,0.4166666666666667,0.789
2025-09-01,1203,Sonoita,Gravel,3,8,6,-2,2,0.3333333333333333,0.783
2025-10-01,1203,Sonoita,Gravel,3,7,3,-4,4,1.3333333333333333,0.738
2025-11-01,1203,Sonoita,Gravel,3,6,5,-1,1,0.2,0.906
2025-12-01,1203,Sonoita,Gravel,3,3,4,1,1,0.25,0.735
2022-04-01,1204,Sonoita,Gravel,3,8,10,2,2,0.2,1.714
2022-05-01,1204,Sonoita,Gravel,3,11,2,-9,9,4.5,1.473
2022-06-01,1204,Sonoita,Gravel,3,8,8,0,0,0.0,1.13
2022-07-01,1204,Sonoita,Gravel,3,6,0,-6,6,,0.896
2022-08-01,1204,Sonoita,Gravel,3,3,5,2,2,0.4,0.789
2022-09-01,1204,Sonoita,Gravel,3,3,3,0,0,0.0,0.783
2022-10-01,1204,Sonoita,Gravel,3,2,12,10,10,0.8333333333333334,0.738
2022-11-01,1204,Sonoita,Gravel,3,6,8,2,2,0.25,0.906
2022-12-01,1204,Sonoita,Gravel,3,6,3,-3,3,1.0,0.735
2023-01-01,1204,Sonoita,Gravel,3,6,10,4,4,0.4,0.767
2023-02-01,1204,Sonoita,Gravel,3,7,6,-1,1,0.16666666666666666,1.0
2023-03-01,1204,Sonoita,Gravel,3,10,3,-7,7,2.3333333333333335,1.5
2023-04-01,1204,Sonoita,Gravel,3,11,8,-3,3,0.375,1.714
2023-05-01,1204,Sonoita,Gravel,3,8,8,0,0,0.0,1.473
2023-06-01,1204,Sonoita,Gravel,3,7,10,3,3,0.3,1.13
2023-07-01,1204,Sonoita,Gravel,3,8,9,1,1,0.1111111111111111,0.896
2023-08-01,1204,Sonoita,Gravel,3,7,11,4,4,0.36363636363636365,0.789
2023-09-01,1204,Sonoita,Gravel,3,8,3,-5,5,1.6666666666666667,0.783
2023-10-01,1204,Sonoita,Gravel,3,6,7,1,1,0.14285714285714285,0.738
2023-11-01,1204,Sonoita,Gravel,3,6,14,8,8,0.5714285714285714,0.906
2023-12-01,1204,Sonoita,Gravel,3,6,7,1,1,0.14285714285714285,0.735
2024-01-01,1204,Sonoita,Gravel,3,7,7,0,0,0.0,0.767
2024-02-01,1204,Sonoita,Gravel,3,9,11,2,2,0.18181818181818182,1.0
2024-03-01,1204,Sonoita,Gravel,3,12,6,-6,6,1.0,1.5
2024-04-01,1204,Sonoita,Gravel,3,14,8,-6,6,0.75,1.714
