sales_order_id,order_date,customer_id,customer_name,sales_channel,order_status,payment_terms,warehouse,order_total
SO125910,2024-09-28,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO125911,2024-09-28,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO125912,2024-09-28,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,5199.0
SO125913,2024-09-29,C0017,Bay Mountain Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,26283.04
SO125914,2024-09-29,C0031,Pisgah Bike Co.,Dealer,Booked,Net 45,Phoenix Distribution Center,24355.36
SO125915,2024-09-29,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO125916,2024-09-29,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,6199.0
SO125917,2024-09-29,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,6199.0
SO125918,2024-09-29,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO125919,2024-09-29,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO125920,2024-09-29,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,3299.0
SO125921,2024-09-29,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO125922,2024-09-29,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,6199.0
SO125923,2024-09-29,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,3499.0
SO125924,2024-09-29,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,3299.0
SO125925,2024-09-30,C0011,Cascade Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,31985.8
SO125926,2024-09-30,C0004,Sonoran Bike Co.,Dealer,Booked,Net 30,Phoenix Distribution Center,53930.7
SO125927,2024-09-30,C0010,Evergreen Cyclery,Dealer,Booked,Net 45,Phoenix Distribution Center,29224.46
SO125928,2024-09-30,C0031,Pisgah Bike Co.,Dealer,Booked,Net 45,Phoenix Distribution Center,19541.94
SO125929,2024-09-30,C0010,Evergreen Cyclery,Dealer,Booked,Net 45,Phoenix Distribution Center,21976.2
SO125930,2024-09-30,C0008,Sedona Ride Center,Dealer,Booked,Net 30,Phoenix Distribution Center,53434.7
SO125931,2024-09-30,C0014,Redwood Ride Shop,Dealer,Booked,Net 30,Phoenix Distribution Center,19463.66
SO125932,2024-09-30,C0031,Pisgah Bike Co.,Dealer,Booked,Net 45,Phoenix Distribution Center,27312.2
SO125933,2024-09-30,C0010,Evergreen Cyclery,Dealer,Booked,Net 45,Phoenix Distribution Center,6494.26
SO125934,2024-09-30,C0014,Redwood Ride Shop,Dealer,Booked,Net 30,Phoenix Distribution Center,25662.42
SO125935,2024-09-30,C0025,Lakeshore Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,13140.28
SO125936,2024-09-30,C0014,Redwood Ride Shop,Dealer,Booked,Net 30,Phoenix Distribution Center,37069.18
SO125937,2024-09-30,C0036,Pine Tree Bicycles,Dealer,Booked,Net 30,Phoenix Distribution Center,36392.2
SO125938,2024-09-30,C0013,Pacific Trail Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,41232.2
SO125939,2024-09-30,C0024,Teton Cycling,Dealer,Booked,Net 30,Phoenix Distribution Center,47116.55
SO125940,2024-09-30,C0002,Desert Trail Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,30965.62
SO125941,2024-09-30,C0024,Teton Cycling,Dealer,Booked,Net 30,Phoenix Distribution Center,21250.45
SO125942,2024-09-30,C0010,Evergreen Cyclery,Dealer,Booked,Net 45,Phoenix Distribution Center,7944.26
SO125943,2024-09-30,C0020,Alpine Ride Co.,Dealer,Booked,Net 30,Phoenix Distribution Center,16363.04
SO125944,2024-09-30,C0019,Front Range Cyclery,Dealer,Booked,Net 30,Phoenix Distribution Center,21820.28
SO125945,2024-09-30,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO125946,2024-09-30,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,3499.0
SO125947,2024-09-30,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,3299.0
SO125948,2024-09-30,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,7998.0
SO125949,2024-09-30,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO125950,2024-09-30,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO125951,2024-09-30,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,7499.0
SO125952,2024-09-30,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,5199.0
SO125953,2024-09-30,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO125954,2024-10-01,C0007,Red Rock Cycles,Dealer,Booked,Net 30,Phoenix Distribution Center,28595.45
SO125955,2024-10-01,C0031,Pisgah Bike Co.,Dealer,Booked,Net 45,Phoenix Distribution Center,54856.98
SO125956,2024-10-01,C0017,Bay Mountain Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,37564.56
SO125957,2024-10-01,C0035,Adirondack Cycles,Dealer,Booked,Net 30,Phoenix Distribution Center,40421.55
SO125958,2024-10-01,C0018,High Country Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,31894.2
SO125959,2024-10-01,C0031,Pisgah Bike Co.,Dealer,Booked,Net 45,Phoenix Distribution Center,28182.78
SO125960,2024-10-01,C0018,High Country Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,39548.46
SO125961,2024-10-01,C0004,Sonoran Bike Co.,Dealer,Booked,Net 30,Phoenix Distribution Center,18596.9
SO125962,2024-10-01,C0015,Sierra Cycle Works,Dealer,Booked,Net 30,Phoenix Distribution Center,18596.28
SO125963,2024-10-01,C0009,Las Cruces Cycling,Dealer,Booked,Net 30,Phoenix Distribution Center,43217.2
SO125964,2024-10-01,C0022,Wasatch Wheel Works,Dealer,Booked,Net 30,Phoenix Distribution Center,21447.66
SO125965,2024-10-01,C0025,Lakeshore Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,6570.14
SO125966,2024-10-01,C0007,Red Rock Cycles,Dealer,Booked,Net 30,Phoenix Distribution Center,13777.4
SO125967,2024-10-01,C0032,Southern Singletrack,Dealer,Booked,Net 30,Phoenix Distribution Center,18454.8
SO125968,2024-10-01,C0010,Evergreen Cyclery,Dealer,Booked,Net 45,Phoenix Distribution Center,25339.62
SO125969,2024-10-01,C0010,Evergreen Cyclery,Dealer,Booked,Net 45,Phoenix Distribution Center,16525.36
SO125970,2024-10-01,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO125971,2024-10-01,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,9498.0
SO125972,2024-10-01,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,5199.0
SO125973,2024-10-01,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO125974,2024-10-01,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,5199.0
SO125975,2024-10-01,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO125976,2024-10-02,C0026,Great Lakes Cyclery,Dealer,Booked,Net 30,Phoenix Distribution Center,29763.5
SO125977,2024-10-02,C0018,High Country Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,10786.26
SO125978,2024-10-02,C0010,Evergreen Cyclery,Dealer,Booked,Net 45,Phoenix Distribution Center,38733.56
SO125979,2024-10-02,C0011,Cascade Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,41655.94
SO125980,2024-10-02,C0022,Wasatch Wheel Works,Dealer,Booked,Net 30,Phoenix Distribution Center,18968.28
SO125981,2024-10-02,C0027,Prairie Trail Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,30993.8
SO125982,2024-10-02,C0013,Pacific Trail Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,52945.88
SO125983,2024-10-02,C0009,Las Cruces Cycling,Dealer,Booked,Net 30,Phoenix Distribution Center,17221.1
SO125984,2024-10-02,C0018,High Country Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,20992.52
SO125985,2024-10-02,C0035,Adirondack Cycles,Dealer,Booked,Net 30,Phoenix Distribution Center,26124.15
SO125986,2024-10-02,C0002,Desert Trail Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,15657.1
SO125987,2024-10-02,C0017,Bay Mountain Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,11530.14
SO125988,2024-10-02,C0010,Evergreen Cyclery,Dealer,Booked,Net 45,Phoenix Distribution Center,3826.84
SO125989,2024-10-02,C0003,Cactus Cycling,Dealer,Booked,Net 30,Phoenix Distribution Center,33160.7
SO125990,2024-10-02,C0020,Alpine Ride Co.,Dealer,Booked,Net 30,Phoenix Distribution Center,18842.42
SO125991,2024-10-02,C0032,Southern Singletrack,Dealer,Booked,Net 30,Phoenix Distribution Center,21446.1
SO125992,2024-10-02,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,3299.0
SO125993,2024-10-02,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,5199.0
SO125994,2024-10-02,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,7499.0
SO125995,2024-10-02,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO125996,2024-10-02,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,3999.0
SO125997,2024-10-02,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,5199.0
SO125998,2024-10-02,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO125999,2024-10-02,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,7499.0
SO126000,2024-10-03,C0004,Sonoran Bike Co.,Dealer,Booked,Net 30,Phoenix Distribution Center,34961.8
SO126001,2024-10-03,C0027,Prairie Trail Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,30622.42
SO126002,2024-10-03,C0021,Rocky Peak Cycles,Dealer,Booked,Net 30,Phoenix Distribution Center,41720.9
SO126003,2024-10-03,C0036,Pine Tree Bicycles,Dealer,Booked,Net 30,Phoenix Distribution Center,29504.8
SO126004,2024-10-03,C0018,High Country Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,19716.52
SO126005,2024-10-03,C0033,Appalachian Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,20331.66
SO126006,2024-10-03,C0019,Front Range Cyclery,Dealer,Booked,Net 30,Phoenix Distribution Center,37811.94
SO126007,2024-10-03,C0019,Front Range Cyclery,Dealer,Booked,Net 30,Phoenix Distribution Center,58515.6
SO126008,2024-10-03,C0033,Appalachian Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,43824.08
SO126009,2024-10-03,C0008,Sedona Ride Center,Dealer,Booked,Net 30,Phoenix Distribution Center,49033.94
SO126010,2024-10-03,C0025,Lakeshore Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,4524.76
SO126011,2024-10-03,C0010,Evergreen Cyclery,Dealer,Booked,Net 45,Phoenix Distribution Center,26093.62
SO126012,2024-10-03,C0029,River Bend Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,20146.1
SO126013,2024-10-03,C0022,Wasatch Wheel Works,Dealer,Booked,Net 30,Phoenix Distribution Center,61492.84
SO126014,2024-10-03,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,3499.0
SO126015,2024-10-03,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,10398.0
SO126016,2024-10-03,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,3299.0
SO126017,2024-10-03,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,7499.0
SO126018,2024-10-03,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,9198.0
SO126019,2024-10-03,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,9198.0
SO126020,2024-10-03,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,3299.0
SO126021,2024-10-03,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,3299.0
SO126022,2024-10-04,C0022,Wasatch Wheel Works,Dealer,Booked,Net 30,Phoenix Distribution Center,50830.7
SO126023,2024-10-04,C0025,Lakeshore Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,33966.7
SO126024,2024-10-04,C0013,Pacific Trail Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,34097.62
SO126025,2024-10-04,C0032,Southern Singletrack,Dealer,Booked,Net 30,Phoenix Distribution Center,22094.8
SO126026,2024-10-04,C0028,Windy City Cycles,Dealer,Booked,Net 30,Phoenix Distribution Center,22354.8
SO126027,2024-10-04,C0015,Sierra Cycle Works,Dealer,Booked,Net 30,Phoenix Distribution Center,45622.7
SO126028,2024-10-04,C0015,Sierra Cycle Works,Dealer,Booked,Net 30,Phoenix Distribution Center,24299.04
SO126029,2024-10-04,C0002,Desert Trail Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,38155.88
SO126030,2024-10-04,C0020,Alpine Ride Co.,Dealer,Booked,Net 30,Phoenix Distribution Center,36075.32
SO126031,2024-10-04,C0021,Rocky Peak Cycles,Dealer,Booked,Net 30,Phoenix Distribution Center,14296.75
SO126032,2024-10-04,C0035,Adirondack Cycles,Dealer,Booked,Net 30,Phoenix Distribution Center,30934.15
SO126033,2024-10-04,C0018,High Country Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,29458.2
SO126034,2024-10-04,C0027,Prairie Trail Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,31861.8
SO126035,2024-10-04,C0004,Sonoran Bike Co.,Dealer,Booked,Net 30,Phoenix Distribution Center,46987.94
SO126036,2024-10-04,C0008,Sedona Ride Center,Dealer,Booked,Net 30,Phoenix Distribution Center,25911.66
SO126037,2024-10-04,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO126038,2024-10-04,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,5199.0
SO126039,2024-10-04,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,10398.0
SO126040,2024-10-04,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,14397.0
SO126041,2024-10-04,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,3299.0
SO126042,2024-10-04,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO126043,2024-10-04,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO126044,2024-10-04,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO126045,2024-10-04,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,7898.0
SO126046,2024-10-04,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,5199.0
SO126047,2024-10-05,C0003,Cactus Cycling,Dealer,Booked,Net 30,Phoenix Distribution Center,16550.28
SO126048,2024-10-05,C0021,Rocky Peak Cycles,Dealer,Booked,Net 30,Phoenix Distribution Center,37433.5
SO126049,2024-10-05,C0013,Pacific Trail Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,26096.52
SO126050,2024-10-05,C0002,Desert Trail Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,13685.1
SO126051,2024-10-05,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,5199.0
SO126052,2024-10-05,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,7499.0
SO126053,2024-10-05,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO126054,2024-10-05,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,7499.0
SO126055,2024-10-05,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,5199.0
SO126056,2024-10-05,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,6199.0
SO126057,2024-10-05,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO126058,2024-10-05,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,3299.0
SO126059,2024-10-05,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO126060,2024-10-05,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,7499.0
SO126061,2024-10-05,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO126062,2024-10-05,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,11398.0
SO126063,2024-10-06,C0015,Sierra Cycle Works,Dealer,Booked,Net 30,Phoenix Distribution Center,24299.04
SO126064,2024-10-06,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO126065,2024-10-06,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,6199.0
SO126066,2024-10-06,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,5199.0
SO126067,2024-10-06,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO126068,2024-10-06,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,7499.0
SO126069,2024-10-06,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO126070,2024-10-06,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO126071,2024-10-06,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,7499.0
SO126072,2024-10-06,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO126073,2024-10-06,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,3999.0
SO126074,2024-10-07,C0010,Evergreen Cyclery,Dealer,Booked,Net 45,Phoenix Distribution Center,18032.78
SO126075,2024-10-07,C0027,Prairie Trail Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,19216.28
SO126076,2024-10-07,C0021,Rocky Peak Cycles,Dealer,Booked,Net 30,Phoenix Distribution Center,9812.4
SO126077,2024-10-07,C0005,Mesa Mountain Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,12996.75
SO126078,2024-10-07,C0018,High Country Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,21455.94
SO126079,2024-10-07,C0035,Adirondack Cycles,Dealer,Booked,Net 30,Phoenix Distribution Center,15336.75
SO126080,2024-10-07,C0010,Evergreen Cyclery,Dealer,Booked,Net 45,Phoenix Distribution Center,11480.52
SO126081,2024-10-07,C0018,High Country Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,9626.26
SO126082,2024-10-07,C0021,Rocky Peak Cycles,Dealer,Booked,Net 30,Phoenix Distribution Center,33858.5
SO126083,2024-10-07,C0030,Blue Ridge Cycles,Dealer,Booked,Net 30,Phoenix Distribution Center,17108.28
SO126084,2024-10-07,C0014,Redwood Ride Shop,Dealer,Booked,Net 30,Phoenix Distribution Center,30373.18
SO126085,2024-10-07,C0004,Sonoran Bike Co.,Dealer,Booked,Net 30,Phoenix Distribution Center,29319.8
SO126086,2024-10-07,C0014,Redwood Ride Shop,Dealer,Booked,Net 30,Phoenix Distribution Center,29010.42
SO126087,2024-10-07,C0011,Cascade Bikes,Dealer,Booked,Net 30,Phoenix Distribution Center,14628.9
SO126088,2024-10-07,C0006,Tucson Trail Works,Dealer,Booked,Net 30,Phoenix Distribution Center,19959.66
SO126089,2024-10-07,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO126090,2024-10-07,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,9198.0
SO126091,2024-10-07,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,9198.0
SO126092,2024-10-07,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,4599.0
SO126093,2024-10-07,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,7499.0
SO126094,2024-10-07,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,3999.0
SO126095,2024-10-07,C0001,Sonoran Cycles Online,DTC,Booked,Credit Card,Phoenix Distribution Center,6199.0
SO126096,2024-10-08,C0010,Evergreen Cyclery,Dealer,Booked,Net 45,Phoenix Distribution Center,22265.62
SO126097,2024-10-08,C0016,Coastal Gravel Co.,Dealer,Booked,Net 30,Phoenix Distribution Center,24043.5
SO126098,2024-10-08,C0022,Wasatch Wheel Works,Dealer,Booked,Net 30,Phoenix Distribution Center,25167.04
SO126099,2024-10-08,C0007,Red Rock Cycles,Dealer,Booked,Net 30,Phoenix Distribution Center,42372.85
SO126100,2024-10-08,C0020,Alpine Ride Co.,Dealer,Booked,Net 30,Phoenix Distribution Center,19959.66
SO126101,2024-10-08,C0009,Las Cruces Cycling,Dealer,Booked,Net 30,Phoenix Distribution Center,49391.55
SO126102,2024-10-08,C0002,Desert Trail Bikes,Dealer,Booked,Net 45,Phoenix Distribution Center,38677.3
SO126103,2024-10-08,C0016,Coastal Gravel Co.,Dealer,Booked,Net 30,Phoenix Distribution Center,21704.8
