purchase_order_id,product_id,supplier_id,supplier_name,order_date,expected_receipt_date,actual_receipt_date,lead_time_days,ordered_qty,received_qty,po_status
PO51900,1123,S001,Merida Industry,2025-06-26,2025-08-20,2025-08-20,55,60,60,Received
PO51901,1096,S001,Merida Industry,2025-06-27,2025-08-21,2025-08-21,55,60,60,Received
PO51902,1110,S001,Merida Industry,2025-06-27,2025-08-21,2025-08-21,55,66,66,Received
PO51903,1195,S002,Ideal Bike Corp,2025-06-28,2025-08-12,2025-08-12,45,60,60,Received
PO51904,1037,S001,Merida Industry,2025-07-01,2025-08-25,2025-08-25,55,61,61,Received
PO51905,1112,S001,Merida Industry,2025-07-01,2025-08-25,2025-08-25,55,62,62,Received
PO51906,1105,S001,Merida Industry,2025-07-02,2025-08-26,2025-08-26,55,60,60,Received
PO51907,1062,S001,Merida Industry,2025-07-04,2025-08-28,2025-08-28,55,60,60,Received
PO51908,1162,S001,Merida Industry,2025-07-04,2025-08-28,2025-08-28,55,60,60,Received
PO51909,1133,S001,Merida Industry,2025-07-05,2025-08-29,2025-08-29,55,61,61,Received
PO51910,1013,S001,Merida Industry,2025-07-07,2025-08-31,2025-08-31,55,65,65,Received
PO51911,1136,S001,Merida Industry,2025-07-07,2025-08-31,2025-08-31,55,62,62,Received
PO51912,1027,S001,Merida Industry,2025-07-08,2025-09-01,2025-09-01,55,61,61,Received
PO51913,1091,S001,Merida Industry,2025-07-08,2025-09-01,2025-09-01,55,60,60,Received
PO51914,1095,S001,Merida Industry,2025-07-09,2025-09-02,2025-09-02,55,60,60,Received
PO51915,1097,S001,Merida Industry,2025-07-09,2025-09-02,2025-09-02,55,61,61,Received
PO51916,1148,S001,Merida Industry,2025-07-09,2025-09-02,2025-09-02,55,63,63,Received
PO51917,1138,S001,Merida Industry,2025-07-10,2025-09-03,2025-09-03,55,60,60,Received
PO51918,1201,S002,Ideal Bike Corp,2025-07-10,2025-08-24,2025-08-24,45,60,60,Received
PO51919,1098,S001,Merida Industry,2025-07-11,2025-09-04,2025-09-04,55,61,61,Received
PO51920,1099,S001,Merida Industry,2025-07-11,2025-09-04,2025-09-04,55,60,60,Received
PO51921,1024,S001,Merida Industry,2025-07-14,2025-09-07,2025-09-07,55,60,60,Received
PO51922,1073,S001,Merida Industry,2025-07-14,2025-09-07,2025-09-07,55,60,60,Received
PO51923,1082,S001,Merida Industry,2025-07-14,2025-09-07,2025-09-07,55,60,60,Received
PO51924,1071,S001,Merida Industry,2025-07-15,2025-09-08,2025-09-08,55,61,61,Received
PO51925,1116,S001,Merida Industry,2025-07-15,2025-09-08,2025-09-08,55,60,60,Received
PO51926,1078,S001,Merida Industry,2025-07-16,2025-09-09,2025-09-09,55,60,60,Received
PO51927,1021,S001,Merida Industry,2025-07-18,2025-09-11,2025-09-11,55,63,63,Received
PO51928,1118,S001,Merida Industry,2025-07-19,2025-09-12,2025-09-12,55,60,60,Received
PO51929,1100,S001,Merida Industry,2025-07-21,2025-09-14,2025-09-14,55,61,61,Received
PO51930,1015,S001,Merida Industry,2025-07-22,2025-09-15,2025-09-15,55,60,60,Received
PO51931,1076,S001,Merida Industry,2025-07-22,2025-09-15,2025-09-15,55,62,62,Received
PO51932,1077,S001,Merida Industry,2025-07-22,2025-09-15,2025-09-15,55,68,68,Received
PO51933,1104,S001,Merida Industry,2025-07-22,2025-09-15,2025-09-15,55,62,62,Received
PO51934,1149,S001,Merida Industry,2025-07-22,2025-09-15,2025-09-15,55,67,67,Received
PO51935,1207,S002,Ideal Bike Corp,2025-07-22,2025-09-05,2025-09-05,45,61,61,Received
PO51936,1003,S001,Merida Industry,2025-07-23,2025-09-16,2025-09-16,55,61,61,Received
PO51937,1048,S001,Merida Industry,2025-07-23,2025-09-16,2025-09-16,55,60,60,Received
PO51938,1172,S001,Merida Industry,2025-07-23,2025-09-16,2025-09-16,55,60,60,Received
PO51939,1011,S001,Merida Industry,2025-07-24,2025-09-17,2025-09-17,55,61,61,Received
PO51940,1020,S001,Merida Industry,2025-07-24,2025-09-17,2025-09-17,55,61,61,Received
PO51941,1079,S001,Merida Industry,2025-07-24,2025-09-17,2025-09-17,55,64,64,Received
PO51942,1080,S001,Merida Industry,2025-07-24,2025-09-17,2025-09-17,55,60,60,Received
PO51943,1111,S001,Merida Industry,2025-07-24,2025-09-17,2025-09-17,55,61,61,Received
PO51944,1051,S001,Merida Industry,2025-07-28,2025-09-21,2025-09-21,55,61,61,Received
PO51945,1106,S001,Merida Industry,2025-07-28,2025-09-21,2025-09-21,55,60,60,Received
PO51946,1142,S001,Merida Industry,2025-07-28,2025-09-21,2025-09-21,55,60,60,Received
PO51947,1204,S002,Ideal Bike Corp,2025-07-28,2025-09-11,2025-09-11,45,62,62,Received
PO51948,1130,S001,Merida Industry,2025-07-29,2025-09-22,2025-09-22,55,64,64,Received
PO51949,1147,S001,Merida Industry,2025-07-29,2025-09-22,2025-09-22,55,64,64,Received
PO51950,1036,S001,Merida Industry,2025-07-30,2025-09-23,2025-09-23,55,61,61,Received
PO51951,1108,S001,Merida Industry,2025-07-30,2025-09-23,2025-09-23,55,60,60,Received
PO51952,1146,S001,Merida Industry,2025-07-30,2025-09-23,2025-09-23,55,60,60,Received
PO51953,1055,S001,Merida Industry,2025-07-31,2025-09-24,2025-09-24,55,60,60,Received
PO51954,1119,S001,Merida Industry,2025-08-01,2025-09-25,2025-09-25,55,60,60,Received
PO51955,1164,S001,Merida Industry,2025-08-01,2025-09-25,2025-09-25,55,62,62,Received
PO51956,1176,S001,Merida Industry,2025-08-04,2025-09-28,2025-09-28,55,61,61,Received
PO51957,1052,S001,Merida Industry,2025-08-05,2025-09-29,2025-09-29,55,62,62,Received
PO51958,1109,S001,Merida Industry,2025-08-05,2025-09-29,2025-09-29,55,65,65,Received
PO51959,1196,S002,Ideal Bike Corp,2025-08-05,2025-09-19,2025-09-19,45,64,64,Received
PO51960,1070,S001,Merida Industry,2025-08-06,2025-09-30,2025-09-30,55,60,60,Received
PO51961,1085,S001,Merida Industry,2025-08-06,2025-09-30,2025-09-30,55,63,63,Received
PO51962,1023,S001,Merida Industry,2025-08-07,2025-10-01,2025-10-01,55,65,65,Received
PO51963,1039,S001,Merida Industry,2025-08-08,2025-10-02,2025-10-02,55,61,61,Received
PO51964,1043,S001,Merida Industry,2025-08-08,2025-10-02,2025-10-02,55,60,60,Received
PO51965,1107,S001,Merida Industry,2025-08-11,2025-10-05,2025-10-05,55,66,66,Received
PO51966,1168,S001,Merida Industry,2025-08-11,2025-10-05,2025-10-05,55,60,60,Received
PO51967,1014,S001,Merida Industry,2025-08-12,2025-10-06,2025-10-06,55,66,66,Received
PO51968,1101,S001,Merida Industry,2025-08-12,2025-10-06,2025-10-06,55,60,60,Received
PO51969,1012,S001,Merida Industry,2025-08-13,2025-10-07,2025-10-07,55,61,61,Received
PO51970,1084,S001,Merida Industry,2025-08-13,2025-10-07,2025-10-07,55,65,65,Received
PO51971,1120,S001,Merida Industry,2025-08-13,2025-10-07,2025-10-07,55,60,60,Received
PO51972,1135,S001,Merida Industry,2025-08-13,2025-10-07,2025-10-07,55,66,66,Received
PO51973,1174,S001,Merida Industry,2025-08-13,2025-10-07,2025-10-07,55,62,62,Received
PO51974,1132,S001,Merida Industry,2025-08-14,2025-10-08,2025-10-08,55,60,60,Received
PO51975,1094,S001,Merida Industry,2025-08-15,2025-10-09,2025-10-09,55,60,60,Received
PO51976,1137,S001,Merida Industry,2025-08-15,2025-10-09,2025-10-09,55,60,60,Received
PO51977,1066,S001,Merida Industry,2025-08-16,2025-10-10,2025-10-10,55,60,60,Received
PO51978,1022,S001,Merida Industry,2025-08-18,2025-10-12,2025-10-12,55,60,60,Received
PO51979,1092,S001,Merida Industry,2025-08-18,2025-10-12,2025-10-12,55,62,62,Received
PO51980,1026,S001,Merida Industry,2025-08-20,2025-10-14,2025-10-14,55,61,61,Received
PO51981,1139,S001,Merida Industry,2025-08-20,2025-10-14,2025-10-14,55,61,61,Received
PO51982,1140,S001,Merida Industry,2025-08-20,2025-10-14,2025-10-14,55,60,60,Received
PO51983,1144,S001,Merida Industry,2025-08-20,2025-10-14,2025-10-14,55,61,61,Received
PO51984,1163,S001,Merida Industry,2025-08-20,2025-10-14,2025-10-14,55,60,60,Received
PO51985,1058,S001,Merida Industry,2025-08-21,2025-10-15,2025-10-15,55,60,60,Received
PO51986,1165,S001,Merida Industry,2025-08-21,2025-10-15,2025-10-15,55,60,60,Received
PO51987,1179,S001,Merida Industry,2025-08-21,2025-10-15,2025-10-15,55,63,63,Received
PO51988,1089,S001,Merida Industry,2025-08-22,2025-10-16,2025-10-16,55,60,60,Received
PO51989,1061,S001,Merida Industry,2025-08-23,2025-10-17,2025-10-17,55,60,60,Received
PO51990,1081,S001,Merida Industry,2025-08-26,2025-10-20,2025-10-20,55,62,62,Received
PO51991,1113,S001,Merida Industry,2025-08-26,2025-10-20,2025-10-20,55,60,60,Received
PO51992,1049,S001,Merida Industry,2025-08-27,2025-10-21,2025-10-21,55,60,60,Received
PO51993,1075,S001,Merida Industry,2025-08-27,2025-10-21,2025-10-21,55,61,61,Received
PO51994,1016,S001,Merida Industry,2025-08-28,2025-10-22,2025-10-22,55,60,60,Received
PO51995,1134,S001,Merida Industry,2025-08-28,2025-10-22,2025-10-22,55,60,60,Received
PO51996,1056,S001,Merida Industry,2025-08-29,2025-10-23,2025-10-23,55,63,63,Received
PO51997,1074,S001,Merida Industry,2025-08-29,2025-10-23,2025-10-23,55,65,65,Received
PO51998,1088,S001,Merida Industry,2025-08-29,2025-10-23,2025-10-23,55,62,62,Received
PO51999,1166,S001,Merida Industry,2025-08-29,2025-10-23,2025-10-23,55,62,62,Received
PO52000,1069,S001,Merida Industry,2025-08-30,2025-10-24,2025-10-24,55,60,60,Received
PO52001,1019,S001,Merida Industry,2025-08-31,2025-10-25,2025-10-25,55,60,60,Received
PO52002,1017,S001,Merida Industry,2025-09-02,2025-10-27,2025-10-27,55,60,60,Received
PO52003,1072,S001,Merida Industry,2025-09-02,2025-10-27,2025-10-27,55,60,60,Received
PO52004,1083,S001,Merida Industry,2025-09-03,2025-10-28,2025-10-28,55,62,62,Received
PO52005,1087,S001,Merida Industry,2025-09-03,2025-10-28,2025-10-28,55,62,62,Received
PO52006,1117,S001,Merida Industry,2025-09-03,2025-10-28,2025-10-28,55,60,60,Received
PO52007,1103,S001,Merida Industry,2025-09-04,2025-10-29,2025-10-29,55,72,72,Received
PO52008,1187,S002,Ideal Bike Corp,2025-09-04,2025-10-19,2025-10-19,45,61,61,Received
PO52009,1090,S001,Merida Industry,2025-09-06,2025-10-31,2025-10-31,55,61,61,Received
PO52010,1114,S001,Merida Industry,2025-09-06,2025-10-31,2025-10-31,55,61,61,Received
PO52011,1064,S001,Merida Industry,2025-09-08,2025-11-02,2025-11-02,55,60,60,Received
PO52012,1068,S001,Merida Industry,2025-09-08,2025-11-02,2025-11-02,55,64,64,Received
PO52013,1171,S001,Merida Industry,2025-09-08,2025-11-02,2025-11-02,55,61,61,Received
PO52014,1060,S001,Merida Industry,2025-09-09,2025-11-03,2025-11-03,55,61,61,Received
PO52015,1018,S001,Merida Industry,2025-09-10,2025-11-04,2025-11-04,55,61,61,Received
PO52016,1131,S001,Merida Industry,2025-09-10,2025-11-04,2025-11-04,55,63,63,Received
PO52017,1112,S001,Merida Industry,2025-09-11,2025-11-05,2025-11-05,55,60,60,Received
PO52018,1141,S001,Merida Industry,2025-09-11,2025-11-05,2025-11-05,55,60,60,Received
PO52019,1167,S001,Merida Industry,2025-09-12,2025-11-06,2025-11-06,55,61,61,Received
PO52020,1115,S001,Merida Industry,2025-09-14,2025-11-08,2025-11-08,55,62,62,Received
PO52021,1105,S001,Merida Industry,2025-09-15,2025-11-09,2025-11-09,55,65,65,Received
PO52022,1143,S001,Merida Industry,2025-09-16,2025-11-10,2025-11-10,55,61,61,Received
PO52023,1102,S001,Merida Industry,2025-09-19,2025-11-13,2025-11-13,55,61,61,Received
PO52024,1030,S001,Merida Industry,2025-09-23,2025-11-17,2025-11-17,55,60,60,Received
PO52025,1045,S001,Merida Industry,2025-09-23,2025-11-17,2025-11-17,55,60,60,Received
PO52026,1086,S001,Merida Industry,2025-09-23,2025-11-17,2025-11-17,55,60,60,Received
PO52027,1054,S001,Merida Industry,2025-09-24,2025-11-18,2025-11-18,55,60,60,Received
PO52028,1138,S001,Merida Industry,2025-09-24,2025-11-18,2025-11-18,55,61,61,Received
PO52029,1200,S002,Ideal Bike Corp,2025-09-24,2025-11-08,2025-11-08,45,63,63,Received
PO52030,1044,S001,Merida Industry,2025-09-25,2025-11-19,2025-11-19,55,60,60,Received
PO52031,1136,S001,Merida Industry,2025-09-25,2025-11-19,2025-11-19,55,63,63,Received
PO52032,1209,S002,Ideal Bike Corp,2025-09-25,2025-11-09,2025-11-09,45,63,63,Received
PO52033,1082,S001,Merida Industry,2025-09-26,2025-11-20,2025-11-20,55,60,60,Received
PO52034,1009,S001,Merida Industry,2025-09-29,2025-11-23,2025-11-23,55,60,60,Received
PO52035,1073,S001,Merida Industry,2025-09-29,2025-11-23,2025-11-23,55,62,62,Received
PO52036,1110,S001,Merida Industry,2025-09-29,2025-11-23,2025-11-23,55,62,62,Received
PO52037,1152,S001,Merida Industry,2025-09-29,2025-11-23,2025-11-23,55,60,60,Received
PO52038,1169,S001,Merida Industry,2025-09-29,2025-11-23,2025-11-23,55,62,62,Received
PO52039,1024,S001,Merida Industry,2025-09-30,2025-11-24,2025-11-24,55,60,60,Received
PO52040,1077,S001,Merida Industry,2025-09-30,2025-11-24,2025-11-24,55,62,62,Received
PO52041,1202,S002,Ideal Bike Corp,2025-09-30,2025-11-14,2025-11-14,45,60,60,Received
PO52042,1104,S001,Merida Industry,2025-10-01,2025-11-25,2025-11-25,55,61,61,Received
PO52043,1133,S001,Merida Industry,2025-10-01,2025-11-25,2025-11-25,55,61,61,Received
PO52044,1013,S001,Merida Industry,2025-10-02,2025-11-26,2025-11-26,55,61,61,Received
PO52045,1046,S001,Merida Industry,2025-10-02,2025-11-26,2025-11-26,55,63,63,Received
PO52046,1076,S001,Merida Industry,2025-10-02,2025-11-26,2025-11-26,55,60,60,Received
PO52047,1078,S001,Merida Industry,2025-10-02,2025-11-26,2025-11-26,55,65,65,Received
PO52048,1194,S002,Ideal Bike Corp,2025-10-04,2025-11-18,2025-11-18,45,60,60,Received
PO52049,1047,S001,Merida Industry,2025-10-06,2025-11-30,2025-11-30,55,61,61,Received
PO52050,1080,S001,Merida Industry,2025-10-07,2025-12-01,2025-12-01,55,62,62,Received
PO52051,1108,S001,Merida Industry,2025-10-08,2025-12-02,2025-12-02,55,61,61,Received
PO52052,1151,S001,Merida Industry,2025-10-08,2025-12-02,2025-12-02,55,60,60,Received
PO52053,1071,S001,Merida Industry,2025-10-09,2025-12-03,2025-12-03,55,60,60,Received
PO52054,1127,S001,Merida Industry,2025-10-09,2025-12-03,2025-12-03,55,62,62,Received
PO52055,1065,S001,Merida Industry,2025-10-11,2025-12-05,2025-12-05,55,61,61,Received
PO52056,1067,S001,Merida Industry,2025-10-12,2025-12-06,2025-12-06,55,60,60,Received
PO52057,1093,S001,Merida Industry,2025-10-13,2025-12-07,2025-12-07,55,60,60,Received
PO52058,1106,S001,Merida Industry,2025-10-13,2025-12-07,2025-12-07,55,62,62,Received
PO52059,1175,S001,Merida Industry,2025-10-20,2025-12-14,2025-12-14,55,62,62,Received
PO52060,1099,S001,Merida Industry,2025-10-21,2025-12-15,2025-12-15,55,60,60,Received
PO52061,1145,S001,Merida Industry,2025-10-21,2025-12-15,2025-12-15,55,60,60,Received
PO52062,1025,S001,Merida Industry,2025-10-22,2025-12-16,2025-12-16,55,60,60,Received
PO52063,1150,S001,Merida Industry,2025-10-22,2025-12-16,2025-12-16,55,60,60,Received
PO52064,1015,S001,Merida Industry,2025-10-23,2025-12-17,2025-12-17,55,61,61,Received
PO52065,1098,S001,Merida Industry,2025-10-23,2025-12-17,2025-12-17,55,60,60,Received
PO52066,1111,S001,Merida Industry,2025-10-23,2025-12-17,2025-12-17,55,61,61,Received
PO52067,1198,S002,Ideal Bike Corp,2025-10-23,2025-12-07,2025-12-07,45,62,62,Received
PO52068,1028,S001,Merida Industry,2025-10-24,2025-12-18,2025-12-18,55,60,60,Received
PO52069,1050,S001,Merida Industry,2025-10-24,2025-12-18,2025-12-18,55,60,60,Received
PO52070,1010,S001,Merida Industry,2025-10-27,2025-12-21,2025-12-21,55,63,63,Received
PO52071,1159,S001,Merida Industry,2025-10-27,2025-12-21,2025-12-21,55,62,62,Received
PO52072,1008,S001,Merida Industry,2025-10-29,2025-12-23,2025-12-23,55,63,63,Received
PO52073,1079,S001,Merida Industry,2025-10-29,2025-12-23,2025-12-23,55,61,61,Received
PO52074,1173,S001,Merida Industry,2025-10-29,2025-12-23,2025-12-23,55,63,63,Received
PO52075,1097,S001,Merida Industry,2025-10-30,2025-12-24,2025-12-24,55,63,63,Received
PO52076,1109,S001,Merida Industry,2025-10-30,2025-12-24,2025-12-24,55,62,62,Received
PO52077,1129,S001,Merida Industry,2025-10-31,2025-12-25,2025-12-25,55,60,60,Received
PO52078,1128,S001,Merida Industry,2025-11-01,2025-12-26,2025-12-26,55,60,60,Received
PO52079,1020,S001,Merida Industry,2025-11-02,2025-12-27,2025-12-27,55,60,60,Received
PO52080,1116,S001,Merida Industry,2025-11-03,2025-12-28,2025-12-28,55,60,60,Received
PO52081,1007,S001,Merida Industry,2025-11-04,2025-12-29,2025-12-29,55,61,61,Received
PO52082,1148,S001,Merida Industry,2025-11-04,2025-12-29,2025-12-29,55,61,61,Received
PO52083,1021,S001,Merida Industry,2025-11-05,2025-12-30,2025-12-30,55,61,61,Received
PO52084,1142,S001,Merida Industry,2025-11-06,2025-12-31,2025-12-31,55,60,60,Received
PO52085,1042,S001,Merida Industry,2025-11-07,2026-01-01,,55,64,0,Open
PO52086,1059,S001,Merida Industry,2025-11-07,2026-01-01,,55,61,0,Open
PO52087,1120,S001,Merida Industry,2025-11-08,2026-01-02,,55,60,0,Open
PO52088,1177,S001,Merida Industry,2025-11-09,2026-01-03,,55,60,0,Open
PO52089,1084,S001,Merida Industry,2025-11-11,2026-01-05,,55,61,0,Open
PO52090,1140,S001,Merida Industry,2025-11-11,2026-01-05,,55,60,0,Open
PO52091,1144,S001,Merida Industry,2025-11-11,2026-01-05,,55,64,0,Open
PO52092,1075,S001,Merida Industry,2025-11-12,2026-01-06,,55,60,0,Open
PO52093,1107,S001,Merida Industry,2025-11-12,2026-01-06,,55,64,0,Open
PO52094,1139,S001,Merida Industry,2025-11-12,2026-01-06,,55,62,0,Open
PO52095,1029,S001,Merida Industry,2025-11-14,2026-01-08,,55,62,0,Open
PO52096,1113,S001,Merida Industry,2025-11-14,2026-01-08,,55,60,0,Open
PO52097,1014,S001,Merida Industry,2025-11-15,2026-01-09,,55,60,0,Open
PO52098,1022,S001,Merida Industry,2025-11-17,2026-01-11,,55,63,0,Open
PO52099,1081,S001,Merida Industry,2025-11-17,2026-01-11,,55,62,0,Open
PO52100,1137,S001,Merida Industry,2025-11-18,2026-01-12,,55,66,0,Open
PO52101,1199,S002,Ideal Bike Corp,2025-11-18,2026-01-02,,45,62,0,Open
PO52102,1074,S001,Merida Industry,2025-11-20,2026-01-14,,55,61,0,Open
PO52103,1083,S001,Merida Industry,2025-11-20,2026-01-14,,55,61,0,Open
PO52104,1164,S001,Merida Industry,2025-11-20,2026-01-14,,55,61,0,Open
PO52105,1170,S001,Merida Industry,2025-11-20,2026-01-14,,55,60,0,Open
PO52106,1085,S001,Merida Industry,2025-11-21,2026-01-15,,55,63,0,Open
PO52107,1100,S001,Merida Industry,2025-11-21,2026-01-15,,55,61,0,Open
PO52108,1103,S001,Merida Industry,2025-11-21,2026-01-15,,55,61,0,Open
PO52109,1048,S001,Merida Industry,2025-11-22,2026-01-16,,55,60,0,Open
PO52110,1070,S001,Merida Industry,2025-11-24,2026-01-18,,55,61,0,Open
PO52111,1172,S001,Merida Industry,2025-11-24,2026-01-18,,55,63,0,Open
PO52112,1101,S001,Merida Industry,2025-11-25,2026-01-19,,55,62,0,Open
PO52113,1134,S001,Merida Industry,2025-11-25,2026-01-19,,55,64,0,Open
PO52114,1016,S001,Merida Industry,2025-11-26,2026-01-20,,55,62,0,Open
PO52115,1043,S001,Merida Industry,2025-11-26,2026-01-20,,55,60,0,Open
PO52116,1118,S001,Merida Industry,2025-11-26,2026-01-20,,55,62,0,Open
PO52117,1124,S001,Merida Industry,2025-11-26,2026-01-20,,55,61,0,Open
PO52118,1135,S001,Merida Industry,2025-11-26,2026-01-20,,55,61,0,Open
PO52119,1119,S001,Merida Industry,2025-11-28,2026-01-22,,55,62,0,Open
PO52120,1146,S001,Merida Industry,2025-11-28,2026-01-22,,55,64,0,Open
PO52121,1017,S001,Merida Industry,2025-12-01,2026-01-25,,55,63,0,Open
PO52122,1089,S001,Merida Industry,2025-12-01,2026-01-25,,55,62,0,Open
PO52123,1012,S001,Merida Industry,2025-12-02,2026-01-26,,55,60,0,Open
PO52124,1072,S001,Merida Industry,2025-12-05,2026-01-29,,55,60,0,Open
PO52125,1082,S001,Merida Industry,2025-12-05,2026-01-29,,55,62,0,Open
PO52126,1114,S001,Merida Industry,2025-12-06,2026-01-30,,55,63,0,Open
PO52127,1088,S001,Merida Industry,2025-12-08,2026-02-01,,55,61,0,Open
PO52128,1090,S001,Merida Industry,2025-12-08,2026-02-01,,55,60,0,Open
PO52129,1105,S001,Merida Industry,2025-12-09,2026-02-02,,55,60,0,Open
PO52130,1193,S002,Ideal Bike Corp,2025-12-09,2026-01-23,,45,61,0,Open
PO52131,1023,S001,Merida Industry,2025-12-11,2026-02-04,,55,60,0,Open
PO52132,1027,S001,Merida Industry,2025-12-12,2026-02-05,,55,60,0,Open
PO52133,1136,S001,Merida Industry,2025-12-12,2026-02-05,,55,60,0,Open
PO52134,1073,S001,Merida Industry,2025-12-14,2026-02-07,,55,62,0,Open
PO52135,1130,S001,Merida Industry,2025-12-15,2026-02-08,,55,62,0,Open
PO52136,1149,S001,Merida Industry,2025-12-15,2026-02-08,,55,62,0,Open
PO52137,1019,S001,Merida Industry,2025-12-16,2026-02-09,,55,60,0,Open
PO52138,1057,S001,Merida Industry,2025-12-20,2026-02-13,,55,61,0,Open
PO52139,1068,S001,Merida Industry,2025-12-20,2026-02-13,,55,60,0,Open
PO52140,1076,S001,Merida Industry,2025-12-21,2026-02-14,,55,60,0,Open
PO52141,1062,S001,Merida Industry,2025-12-22,2026-02-15,,55,60,0,Open
PO52142,1104,S001,Merida Industry,2025-12-22,2026-02-15,,55,61,0,Open
PO52143,1077,S001,Merida Industry,2025-12-23,2026-02-16,,55,65,0,Open
PO52144,1078,S001,Merida Industry,2025-12-23,2026-02-16,,55,61,0,Open
PO52145,1069,S001,Merida Industry,2025-12-24,2026-02-17,,55,61,0,Open
PO52146,1053,S001,Merida Industry,2025-12-25,2026-02-18,,55,61,0,Open
PO52147,1095,S001,Merida Industry,2025-12-25,2026-02-18,,55,61,0,Open
PO52148,1108,S001,Merida Industry,2025-12-25,2026-02-18,,55,61,0,Open
PO52149,1117,S001,Merida Industry,2025-12-25,2026-02-18,,55,61,0,Open
PO52150,1141,S001,Merida Industry,2025-12-25,2026-02-18,,55,60,0,Open
PO52151,1052,S001,Merida Industry,2025-12-26,2026-02-19,,55,61,0,Open
PO52152,1112,S001,Merida Industry,2025-12-26,2026-02-19,,55,61,0,Open
PO52153,1121,S001,Merida Industry,2025-12-26,2026-02-19,,55,62,0,Open
